250315-001-closuretest-alphas-tcm-119,0.1177627,0.0003908
250315-002-closuretest-alphas-tcm-119,0.1182069,0.0003889
250315-003-closuretest-alphas-tcm-119,0.1181358,0.0003970
250315-004-closuretest-alphas-tcm-119,0.1184619,0.0003949
250315-005-closuretest-alphas-tcm-119,0.1180546,0.0004147
250315-006-closuretest-alphas-tcm-119,0.1184502,0.0003883
250315-007-closuretest-alphas-tcm-119,0.1180779,0.0004151
250315-008-closuretest-alphas-tcm-119,0.1178678,0.0004069
250315-009-closuretest-alphas-tcm-119,0.1180610,0.0003870
250315-010-closuretest-alphas-tcm-119,0.1180805,0.0003990
250315-011-closuretest-alphas-tcm-119,0.1184162,0.0003874
250315-012-closuretest-alphas-tcm-119,0.1179585,0.0003974
250315-013-closuretest-alphas-tcm-119,0.1184150,0.0004182
250315-014-closuretest-alphas-tcm-119,0.1185613,0.0004237
250315-015-closuretest-alphas-tcm-119,0.1183241,0.0004003
250315-016-closuretest-alphas-tcm-119,0.1185534,0.0003914
250315-017-closuretest-alphas-tcm-119,0.1178067,0.0003936
250315-018-closuretest-alphas-tcm-119,0.1183358,0.0004008
250315-019-closuretest-alphas-tcm-119,0.1181628,0.0004022
250315-020-closuretest-alphas-tcm-119,0.1174891,0.0004090
250315-021-closuretest-alphas-tcm-119,0.1177758,0.0004072
250315-022-closuretest-alphas-tcm-119,0.1182127,0.0003872
250315-023-closuretest-alphas-tcm-119,0.1176079,0.0004045
250315-024-closuretest-alphas-tcm-119,0.1175871,0.0003853
250315-025-closuretest-alphas-tcm-119,0.1182602,0.0004151
