250425-078-rs-closuretest-alphas-nopos-tcm,0.1178760,0.0003857
250425-079-rs-closuretest-alphas-nopos-tcm,0.1180745,0.0004250
250425-007-rs-closuretest-alphas-nopos-tcm,0.1180194,0.0004296
250425-080-rs-closuretest-alphas-nopos-tcm,0.1176656,0.0003866
250425-081-rs-closuretest-alphas-nopos-tcm,0.1184426,0.0004172
250425-082-rs-closuretest-alphas-nopos-tcm,0.1177368,0.0004038
250425-083-rs-closuretest-alphas-nopos-tcm,0.1176117,0.0004400
250425-084-rs-closuretest-alphas-nopos-tcm,0.1176043,0.0003866
250425-085-rs-closuretest-alphas-nopos-tcm,0.1178824,0.0003997
250425-086-rs-closuretest-alphas-nopos-tcm,0.1177364,0.0004185
250425-087-rs-closuretest-alphas-nopos-tcm,0.1179867,0.0004035
250425-088-rs-closuretest-alphas-nopos-tcm,0.1182578,0.0004063
250425-089-rs-closuretest-alphas-nopos-tcm,0.1182866,0.0004239
250425-008-rs-closuretest-alphas-nopos-tcm,0.1177545,0.0004095
250425-090-rs-closuretest-alphas-nopos-tcm,0.1182264,0.0004130
250425-091-rs-closuretest-alphas-nopos-tcm,0.1176596,0.0004200
250425-092-rs-closuretest-alphas-nopos-tcm,0.1180558,0.0004035
250425-093-rs-closuretest-alphas-nopos-tcm,0.1181650,0.0004018
250425-094-rs-closuretest-alphas-nopos-tcm,0.1178506,0.0003739
250425-095-rs-closuretest-alphas-nopos-tcm,0.1178914,0.0003906
250425-096-rs-closuretest-alphas-nopos-tcm,0.1180307,0.0004167
250425-097-rs-closuretest-alphas-nopos-tcm,0.1180605,0.0003798
250425-098-rs-closuretest-alphas-nopos-tcm,0.1181396,0.0003993
250425-099-rs-closuretest-alphas-nopos-tcm,0.1180439,0.0003946
250425-009-rs-closuretest-alphas-nopos-tcm,0.1179078,0.0003947
