250215-085-rs-closuretest-alphas-tcm,0.1179952,0.0003923
250215-086-rs-closuretest-alphas-tcm,0.1181440,0.0004025
250215-087-rs-closuretest-alphas-tcm,0.1180929,0.0003781
250215-088-rs-closuretest-alphas-tcm,0.1185271,0.0004110
250215-089-rs-closuretest-alphas-tcm,0.1184340,0.0003914
250215-090-rs-closuretest-alphas-tcm,0.1182873,0.0003795
250215-091-rs-closuretest-alphas-tcm,0.1178477,0.0003960
250215-092-rs-closuretest-alphas-tcm,0.1181073,0.0003878
250215-093-rs-closuretest-alphas-tcm,0.1182068,0.0003866
250215-094-rs-closuretest-alphas-tcm,0.1179188,0.0003821
250215-095-rs-closuretest-alphas-tcm,0.1179795,0.0003781
250215-096-rs-closuretest-alphas-tcm,0.1183117,0.0003947
250215-097-rs-closuretest-alphas-tcm,0.1183121,0.0003928
250215-098-rs-closuretest-alphas-tcm,0.1183704,0.0003812
250215-099-rs-closuretest-alphas-tcm,0.1180482,0.0003915
250215-100-rs-closuretest-alphas-tcm,0.1179693,0.0003717
