250901-071-rs-closuretest-alphas-nopos-mhou-tcm,0.1174362,0.0005947
250901-072-rs-closuretest-alphas-nopos-mhou-tcm,0.1182551,0.0005761
250901-073-rs-closuretest-alphas-nopos-mhou-tcm,0.1173375,0.0005848
250901-074-rs-closuretest-alphas-nopos-mhou-tcm,0.1176927,0.0006527
250901-075-rs-closuretest-alphas-nopos-mhou-tcm,0.1175877,0.0005847
250901-076-rs-closuretest-alphas-nopos-mhou-tcm,0.1177886,0.0005653
250901-077-rs-closuretest-alphas-nopos-mhou-tcm,0.1170971,0.0005822
250901-078-rs-closuretest-alphas-nopos-mhou-tcm,0.1178305,0.0005838
250901-079-rs-closuretest-alphas-nopos-mhou-tcm,0.1174927,0.0005585
250901-007-rs-closuretest-alphas-nopos-mhou-tcm,0.1179798,0.0005829
250901-080-rs-closuretest-alphas-nopos-mhou-tcm,0.1175743,0.0005421
250901-081-rs-closuretest-alphas-nopos-mhou-tcm,0.1184187,0.0006512
250901-082-rs-closuretest-alphas-nopos-mhou-tcm,0.1177320,0.0006374
250901-083-rs-closuretest-alphas-nopos-mhou-tcm,0.1176712,0.0005967
250901-084-rs-closuretest-alphas-nopos-mhou-tcm,0.1178989,0.0005895
250901-085-rs-closuretest-alphas-nopos-mhou-tcm,0.1183584,0.0006041
250901-086-rs-closuretest-alphas-nopos-mhou-tcm,0.1178072,0.0006352
250901-087-rs-closuretest-alphas-nopos-mhou-tcm,0.1179170,0.0005604
250901-088-rs-closuretest-alphas-nopos-mhou-tcm,0.1178284,0.0005876
250901-089-rs-closuretest-alphas-nopos-mhou-tcm,0.1180134,0.0006041
250901-008-rs-closuretest-alphas-nopos-mhou-tcm,0.1172596,0.0006375
250901-090-rs-closuretest-alphas-nopos-mhou-tcm,0.1179264,0.0006574
250901-091-rs-closuretest-alphas-nopos-mhou-tcm,0.1179297,0.0006811
250901-092-rs-closuretest-alphas-nopos-mhou-tcm,0.1179520,0.0006311
250901-093-rs-closuretest-alphas-nopos-mhou-tcm,0.1177207,0.0006402
250901-094-rs-closuretest-alphas-nopos-mhou-tcm,0.1183736,0.0006336
250901-095-rs-closuretest-alphas-nopos-mhou-tcm,0.1183803,0.0005625
250901-096-rs-closuretest-alphas-nopos-mhou-tcm,0.1173686,0.0005994
250901-097-rs-closuretest-alphas-nopos-mhou-tcm,0.1184245,0.0005813
250901-098-rs-closuretest-alphas-nopos-mhou-tcm,0.1184563,0.0005945
250901-099-rs-closuretest-alphas-nopos-mhou-tcm,0.1179762,0.0005971
250901-009-rs-closuretest-alphas-nopos-mhou-tcm,0.1183537,0.0006166
