250328-001-rs-pdf_pos_only-closuretest-alphas-tcm_iterated,0.1178142,0.0004070
250328-002-rs-pdf_pos_only-closuretest-alphas-tcm_iterated,0.1181359,0.0004053
250328-003-rs-pdf_pos_only-closuretest-alphas-tcm_iterated,0.1180933,0.0004077
250328-004-rs-pdf_pos_only-closuretest-alphas-tcm_iterated,0.1185641,0.0004231
250328-005-rs-pdf_pos_only-closuretest-alphas-tcm_iterated,0.1179893,0.0003935
