250218-085-rs-closuretest-alphas-tcm,0.1167351,0.0009656
250218-086-rs-closuretest-alphas-tcm,0.1172933,0.0010407
250218-087-rs-closuretest-alphas-tcm,0.1175682,0.0008688
250218-088-rs-closuretest-alphas-tcm,0.1185203,0.0010962
250218-089-rs-closuretest-alphas-tcm,0.1181651,0.0010536
250218-090-rs-closuretest-alphas-tcm,0.1177336,0.0010199
250218-091-rs-closuretest-alphas-tcm,0.1179784,0.0009795
250218-092-rs-closuretest-alphas-tcm,0.1176652,0.0009586
250218-093-rs-closuretest-alphas-tcm,0.1172224,0.0009908
250218-094-rs-closuretest-alphas-tcm,0.1175227,0.0010573
250218-095-rs-closuretest-alphas-tcm,0.1176753,0.0010644
250218-096-rs-closuretest-alphas-tcm,0.1168691,0.0011180
250218-097-rs-closuretest-alphas-tcm,0.1183123,0.0009975
250218-098-rs-closuretest-alphas-tcm,0.1184349,0.0009663
250218-099-rs-closuretest-alphas-tcm,0.1171408,0.0009722
250218-100-rs-closuretest-alphas-tcm,0.1171680,0.0010122
