,0.106,0.114,0.115,0.116,0.117,0.118,0.119,0.12,0.121,0.122,0.123,0.124,0.125,0.13
1,2.398424087818615,2.0731054599198355,2.0583124083290896,2.0416830141788136,2.0303749633207273,2.036835567170247,2.0426728196532515,2.0473214429214055,2.0806141954360844,2.0726459982903416,2.0950943792506767,2.126745721083167,2.1609363138572393,2.418530643296201
2,,2.0367576021255616,2.020044820922293,2.0068086859878265,2.0038151433707525,1.9973180126172831,2.004608210544239,2.0081514102024265,2.0236362101610244,2.038930936950538,2.0648658712567243,2.0966536563851808,2.1210254980331897,2.374352192444859
3,2.3446986986198293,1.9754296712177053,1.9595035255161894,1.9470390613405502,1.936718152393708,1.9348729880368483,1.9396521131955153,1.943675558323257,1.9547126619096853,1.9746270094525258,1.9943512764402653,2.033852656131394,2.0525070328646353,2.284775543667415
4,2.448851315256215,2.0940620610990806,2.070474032616078,2.049001598533766,2.0500805684764014,2.0253159639843625,2.034735561553486,2.0332904780344907,2.038417243461675,2.0498254946344234,2.0711884620491308,2.0964034234836983,2.1239187788715395,2.335102885599979
5,2.3624591344977173,2.02761507168593,2.0101638957470707,1.9996222627431517,1.9895310738161078,1.9908890425642403,1.9963183537306366,1.997637343262056,2.015649713356326,2.0276825084533394,2.0513722758152664,2.090419150824357,2.1084389170079754,2.375954690694396
6,2.3714563200957235,2.0104354164422698,1.9874974229410163,1.9686756719233052,1.955620629328789,1.9531000627388782,1.9484225770319767,1.9529294129364207,1.9628975456984041,1.9772485124279764,1.9967311780828745,2.019632599176113,2.046973370286786,2.27923014930464
7,2.3862482290747264,2.023809181703852,2.0014637469005754,1.9881853958659612,1.9801768650215257,1.9764046531616093,1.9754568470102871,1.9894910510532573,1.997928420375497,2.012697000127525,2.038369647345055,2.0709997673794964,2.101869109495054,2.4132304807262983
8,2.530282900382989,,,,,,,,,,,,,
10,,1.9749960737687051,1.9550837488067008,1.9319363649631085,1.923561770126766,1.9179380052114485,1.9183291680788044,1.9257387341721635,1.9368790016223902,1.9494281147753552,1.968396326388189,1.9929265587024094,2.0257434991658045,2.2763626475268057
11,,2.020029565232259,2.0054829864402786,1.9940637245748445,1.9860202910272047,1.9860890464311662,1.9891737715520315,1.9981462294865318,2.0114481700148494,2.0280267146885707,2.0546542664334515,,2.1211539949040272,2.395078930532499
12,2.461523247653525,2.0540207031488005,2.02312417418746,2.0094646270188345,1.997920344101081,1.9914558892956642,1.9901499720338727,1.9881791560757305,2.0076798786323655,2.016144281036932,2.0391957841464925,2.0718128562386777,2.1044069696960253,2.3277056012657735
13,2.390254660846869,2.0352053204276945,2.0270925143046026,1.9964574047556372,1.9857822660763509,1.9841119582979478,1.9859035273358563,2.00176080818606,2.0109746373505484,2.028253855542046,2.0527172202254085,2.0764871693153317,2.1108737623051095,2.3757565044241105
14,2.3303254500832056,2.011014480214805,1.9927219625568888,1.984587411740004,1.984036326718289,1.981584886331079,1.9900436324407984,1.9989419503063224,2.015340733621108,2.036214396383362,2.0622649919015696,2.096107700461945,2.123533130001981,
15,2.4128302022737276,2.0838026910555425,2.0616981306563633,2.050744678676645,2.037512072657382,2.052151798272257,2.0576421789941177,2.067551132401313,2.077988807312124,2.1008522763615876,2.127783399933959,2.1569636542627677,2.203650254930533,2.480126736069056
16,2.3595151485975325,2.035668079113423,2.0166163533357855,1.9977714017007755,1.9949022115206596,1.9975135205523393,2.0060358014945554,2.020489237853931,2.023073675004407,2.0523591972822954,2.0705100570125845,2.092522050003865,2.1300009960111757,2.384673691704947
17,2.3497594395584622,2.01840237697241,1.9937832595157459,1.9796755370172305,1.9680745123887187,1.9691180909113828,1.9755927106846558,1.9735843924033993,1.9827599836387504,2.0043930923194986,2.0355634796764037,2.0491851951468547,2.0765985296958447,2.313392515508926
18,2.3902751679437,2.0744036475335292,2.070391587306143,2.046117281841447,2.0346199751829976,2.0350685065912417,2.0470813367147795,2.0500699036869268,2.0663218290595085,2.0837590911359474,2.107396642091576,2.140246702955335,2.1705069397309833,2.447309608476001
19,2.3538105303947807,1.9799155758716411,1.9440689710335262,1.9284797388821378,1.9202692558798469,1.9192058064392163,1.9211433510226643,1.9286920945297288,1.942107937209941,1.956947328364622,1.9761144404704691,2.0120943425742963,2.045156515863574,2.2993314746554225
20,2.369399545924089,1.97541468126935,1.9541330567885522,1.9358079586843067,1.9268863032244314,1.9230355468015325,1.9210030866247738,,1.943117601361184,1.9633836547878007,1.9813505280472379,2.0177358899723927,2.0498655426027046,2.3107425017827925
21,2.457165679857264,2.079950177173681,2.060393545201994,2.0386567519690386,2.03234741613398,2.0221291777372774,2.0330504564313374,2.0223481064239452,2.032808351867947,2.047496790385949,2.0654969134818333,2.0935866356515804,2.120476183176454,2.3501744074052917
22,2.4411395899757773,2.0850989378510976,2.0715142065978753,2.0649636289689117,2.04926423886,2.0504489448082923,2.0538650847183773,2.0618811313779557,2.0747320731549785,2.096403908791534,2.120024522317758,2.1506007743460263,2.184215554538178,2.4449734617560535
23,2.4287880160159836,2.0733031090252116,2.047061693420443,2.035238062591652,2.0232159307345983,2.0212876059153673,2.026960283569488,2.0329702578136373,2.045110011328031,2.063071370124817,2.0853387317789696,2.11404685740661,2.153504676070949,2.4139683678410497
24,2.400905277224926,2.050808279311843,2.030993144474988,2.0148431430449727,2.006989026710107,1.9999599780635569,2.0009611988088287,2.0081427269833134,2.019547887753366,2.035460941506424,2.056589781411599,2.0821378230015575,2.1194337496931057,2.365505741208637
25,2.3870824464892184,2.019715176711256,2.007843953278077,1.9869895325376423,1.9753072396101532,1.9719894128614324,1.9705079989168839,1.981573515737904,1.9909521641413095,2.0030086643774343,2.028650279268235,2.0523871941624314,2.091481966616996,2.345746584636913
26,2.4068769941710104,2.0405324004345173,2.006817045978285,1.9970123152695662,1.9857126691828981,1.9802173176196047,1.976350770717684,1.9806858017085125,2.012582757599019,2.0226719238935766,2.027608010911446,2.067861633242933,2.1009202801995306,2.3365630145915874
27,,1.9305288360891557,1.9095343633375714,1.8968139449893087,1.8838807537092908,1.8824930078958515,1.8810187971261387,1.9099981953201097,1.9040225864076532,1.9154626831438142,1.9364469362296928,1.9629959913948793,1.9908033697196061,2.2265291296630014
28,,2.0949960834438714,2.0759014664944164,2.053577249033612,2.041705393811859,2.0337493662404436,2.0361030816102152,2.0396344876062105,2.0446669614294377,2.0634185932124716,2.095812103570644,2.1069702979183695,2.1342932190390975,2.3809713175846348
29,2.439815281478743,,2.05619763677207,,1.9998891589133332,1.9916788180531415,1.9873613106729255,1.9923679131362426,2.0213026672963252,2.0270524974299056,2.0753274479399937,2.0732006614501595,2.1033264079374914,2.3453993241543167
30,2.404207330745882,2.035517161908968,2.01107103551901,1.9930765593175872,1.982985451326833,1.9769699965027425,1.9744378706404822,1.9789903986185429,1.991489268619845,1.9987341564284247,2.0320095185390588,2.0556002374951516,2.0910974625285,2.3207539155743566
31,,2.001829675981449,1.9918198703789836,1.971617041882031,1.9688558971551307,1.9609990967001825,1.9599502769458645,1.966480593282594,1.9783244206339277,1.9963654775553394,2.015733443368452,2.0375756227784185,2.0748311315293533,
32,2.3253223073751097,1.970438038300807,1.9576948633743534,1.9372357364543804,1.9315697511002758,1.9299272550867173,1.9328388958084728,1.936493855725128,1.951287574588323,1.9836450785243533,2.0042917024944646,2.0209677867604294,2.056435797512015,2.2776707808521013
33,2.409728671690414,2.071548531538899,2.061395253940926,2.040364013387591,2.0368811744337894,2.0309617886097016,2.036485468804113,2.0443433406448035,2.0583293686913042,2.080429619788297,2.1098939744397303,2.1313014099668175,2.1656479191945373,2.402919983120064
34,,2.0860743221005285,2.068239585262444,2.0555620575178435,2.0507820225361106,2.048759261130047,2.0513082766966764,2.059685454418176,2.0707582232237276,2.098703758762036,2.1121114012066995,2.1389814001642025,2.167454265329206,2.410010980877967
35,2.381114254894455,2.0492786117401653,2.026899813366102,2.012503855408168,2.0060583537951295,2.0022352370893524,2.0045769937736737,2.0187562641589234,2.0290599419917763,2.042390494040848,2.068773756717272,2.0897575583780243,2.119720155486201,2.3786948329447872
36,2.4663114494013003,2.106083109122628,2.0849656971943027,2.067081878668721,2.056074987354477,2.0503999564015474,2.048569838447009,2.051137989067329,2.0624703879579513,2.0773102196911593,2.0975995037956503,2.137352133541008,2.1528968743889543,2.4117125828509938
37,2.355958404429451,2.0130598519249228,1.989866377162768,1.9770018838513868,1.9668382951147223,1.960658478364994,1.9656708734287547,1.9794039522754465,1.984566564369863,2.000784769318546,2.021337785123746,2.05141700904952,2.0829661866614475,2.321830684638726
38,,2.038150410150118,2.020550948391754,2.0124935411704477,2.0036397403303012,1.9888565817676758,2.0029723930400207,2.0025113965650987,2.0301730027438447,2.0343051173658058,2.059935875379027,2.1003069839403166,2.1167259896028807,2.3608234327422064
39,2.4029994728866857,2.02254373346499,2.0055322789133525,1.9857331083593586,1.9758752289533201,1.9680162198208855,1.9709070411154057,1.9801582228682897,1.9845580969980725,1.9987310990820313,2.0210109879900306,2.0502988996704077,2.0772085601990105,2.2869849862011096
40,2.3929979110094663,2.0485171981452863,2.0282074463016238,2.0303338160237985,2.0103197382372424,2.0149024635088506,2.020444386236796,2.0244720172220956,2.040410403982192,2.0633726602410527,2.0947393877254203,2.108203759019875,2.1570573952210426,2.3987334170209267
41,2.4543279329866845,2.1044225195871484,2.0784311755277876,2.0648575035703454,2.063302289365276,2.0592984887714816,2.053863260836907,2.0587842558450884,2.0806810577985937,2.0895554503906952,2.1137784573812834,2.1392858401328274,2.1725918820040686,2.4359720362740953
42,2.400983704231434,2.0328723442203254,2.0090019405921162,1.995482311195063,1.980698408710688,1.9733551366180442,1.9705993796035366,1.976998040023255,1.9849535021253022,1.996284833297366,2.0233197808265686,2.050186777961936,2.0805248525155067,2.292598420557158
43,2.340311452875518,2.0042168328109193,1.9950959552821916,1.9726580232640074,1.966233671434624,1.9648324653015599,1.9719431114155457,1.979754503874473,1.9933342558155853,2.0108749260109056,2.0377080194664994,2.065486699910883,2.0992426421861303,2.3277775958257902
44,2.4253665293523303,2.0585106123671375,2.0364762447529072,2.017408325157711,2.016603205708119,2.009447733079127,2.01043997676575,,2.025073696153829,2.04239464425958,2.0661466813789913,2.094547453744779,2.129385896014176,2.3876675614244607
45,2.3370882716914396,2.005455202928242,1.9918539314377455,1.985661056312366,1.98237503706066,1.9755947685944149,1.9833668512736078,1.993622367417172,2.003781105761305,2.0307968190679104,2.0577049067363378,2.090945512934409,2.132392554287274,2.3925763982214177
