,0.106,0.114,0.115,0.116,0.117,0.118,0.119,0.12,0.121,0.122,0.123,0.124,0.125,0.13
1,2.385469279387037,2.05309270245708,2.0331984238945497,2.025031818364274,2.0152739136119853,2.011951781383214,2.0155203195922575,2.023987554698098,2.035127247071969,2.0560131909391357,2.0764554975385408,2.107090727295372,2.1412907899424636,2.3687934793191863
2,2.4032081238008662,2.045252764917122,2.016322832035922,2.007786638763583,2.000677282103633,1.9988210621870437,2.0002407566410216,2.0066793595243233,2.0199264760722597,2.0353031182206482,2.063864214960238,2.0860630074792486,2.1214967288081183,2.38131485940541
3,2.347234030530193,2.0090954171688415,1.9895618302432325,1.9781673538037492,1.9632232858224248,1.961238101408841,1.9591480037299698,1.9679479640491568,1.9725922963338256,1.9910561555145379,2.0110321056973657,2.035032721147036,2.0710008152298403,2.2931196734541626
4,2.424866776394748,2.065538730943637,2.0426501922701084,2.023913718058428,2.0123103771472794,2.0057993724916385,2.0048767722871936,2.0089340212371294,2.015145070734636,2.026811091318632,2.045699612519977,2.068822510837476,2.103881870784352,2.314800202226721
5,2.449617929915897,2.1162320813094175,2.0917150211912716,2.081782797972361,2.072532868467956,2.0724484774847376,2.0763867653084245,2.0878530424981365,2.100637438771079,2.1186118076847578,2.147875691892645,2.173664898145137,2.2066950080437446,2.477812355426197
6,2.3498601761599764,2.001577352303291,1.9829459541764034,1.9722101484537815,1.967415252116152,1.9524523074540152,1.9585417719296399,1.9580866324633,1.9677353991999371,1.985182196470026,2.0094347446209984,2.0334790941954073,2.0641741419651134,2.3028811614063005
7,2.4539614763995394,2.111301200194279,2.0985118861765892,2.080724573665654,2.0751762938664733,2.0699432353488567,2.0754329044649467,2.081610852603896,2.0922405924981624,2.1106756310253596,2.1332316227829717,2.1610365328177217,2.1929050110999317,2.433739751629028
8,2.419379746996551,2.0556522051011257,2.039596819485081,2.021153653515067,2.012647630333694,2.0113723167513644,2.006144957794474,2.0164286943614176,2.029235424160751,2.04765731457821,2.095196873930959,2.0744794495597456,,
9,2.2772988731774344,,,1.9273640874456905,1.9171469815372388,1.9167368208514963,1.9168226563951174,1.91964059685917,1.9380764579029184,1.9604155922783104,1.988640187466372,2.0180572907680863,,
